Codigo;Tipo Via;Calle;Codigo Postal;Municipio;Provincia
03259;CARRE;ABELLEROL, DE L';07817;SANT JORDI DE SES SALINES;Baleares, illes
00614;CARRE;ABETOS, LOS;07193;BUNYOLA;Baleares, illes
00825;CARRE;ABEURADOR;07200;FELANITX;Baleares, illes
00001;CARRE;ABEURADOR;07530;SANT LLORENÇ DES CARDASSA;Baleares, illes
00031;PLAÇA;ABEURADOR;07450;SANTA MARGALIDA;Baleares, illes
00587;CARRE;ABEURADOR, DE L';07570;ARTA;Baleares, illes
01080;PL;ABEURADOR, DE S';07500;MANACOR;Baleares, illes
00049;PLAÇA;ABEURADOR, DE S';07550;SON SERVERA;Baleares, illes
00334;CARRE;ABEURADOR, L';07510;SINEU;Baleares, illes
00502;PLAÇA;ABEURADORS, DELS;07440;MURO;Baleares, illes
00522;CARRE;ABOURADA, S';07590;CALA RATJADA;Baleares, illes
01516;PLAÇA;ABU UMAR;07701;MAO;Baleares, illes
06230;PL;ABU YAHYA;07010;PALMA;Baleares, illes
00942;CARRE;ABULQASSIM;07460;POLLENÇA;Baleares, illes
06780;C/;AC;07500;MANACOR;Baleares, illes
00585;C/;ACACIA;07609;SON VERI NOU;Baleares, illes
01160;CARRE;ACACIA;07141;PONT D'INCA;Baleares, illes
00007;C;ACACIA;07010;ESTABLIMENTS;Baleares, illes
01114;CARRE;ACACIES;07400;PLATJA D'ALCUDIA;Baleares, illes
00524;CARRE;ACACIES;07560;COMA (SA);Baleares, illes
03012;CARRE;ACACIES, DE LES;07817;SANT JORDI DE SES SALINES;Baleares, illes
00534;CARRE;ACACIES, DE SES (C.NOVES);07740;URBANITZACIO COVES NOVES;Baleares, illes
08748;C;ACAIA;07610;PLATJA DE PALMA;Baleares, illes
00404;AV;ACANTILADOS, DE LOS;07740;SON PARC;Baleares, illes
00405;CALLE;ACANTILADOS, DE LOS;07740;SON PARC;Baleares, illes
00008;C;ACAPULCO;07610;PLATJA DE PALMA;Baleares, illes
00091;ACCES;ACCESO MUELLES NORTE;07800;EIVISSA;Baleares, illes
00406;AV;ACCIONISTAS, DE LOS;07740;SON PARC;Baleares, illes
00915;CAMI;ADAMS-BARRANC D'ES BEC;07730;ALAIOR;Baleares, illes
00002;CARRE;ADAN DIELH;07460;POLLENÇA;Baleares, illes
01480;CAMI;ADDAIA;07701;MAO;Baleares, illes
01155;C/;ADELA OLIVER LLINAS;07100;SOLLER;Baleares, illes
01172;C/;ADELFES, DE SES - S'ALGAR;07713;ALGAR (S');Baleares, illes
01830;C/;ADOBERIA;07620;LLUCMAJOR;Baleares, illes
00510;C;ADOBERIA;07007;PALMA;Baleares, illes
08884;C;ADOLF VAZQUEZ HUMASQUE;07015;SANT AGUSTI;Baleares, illes
00012;C;ADRIA FERRAN;07007;PALMA;Baleares, illes
04865;CALLE;ADRIAN ROSAS;07813;PUIG D'EN VALLS (ES);Baleares, illes
00455;LUGAR;AERODROMO MILITAR;07470;PORT DE POLLENÇA;Baleares, illes
01502;CTRA;AEROPORT;07712;MAO;Baleares, illes
02953;CTRA;AEROPORT;07817;SANT JORDI DE SES SALINES;Baleares, illes
09025;CTRA;AEROPORT, DE L';07800;EIVISSA;Baleares, illes
00002;CARRE;AFRICA, D';07630;CAMPOS;Baleares, illes
00001;CARRE;AGAMENON;07720;CASTELL (ES);Baleares, illes
00263;CARRE;AGAPIT LLOBET;07800;EIVISSA;Baleares, illes
01955;C;AGARO;07610;PLATJA DE PALMA;Baleares, illes
00340;C/;AGLANS, D'ES;07750;CALA GALDANA;Baleares, illes
08624;C;AGNES DE PACS;07010;PALMA;Baleares, illes
01527;CAMI;AGOTARS;07701;MAO;Baleares, illes
00965;CARRE;AGRAM, DE L';07639;VINYOLA (SA);Baleares, illes
01113;CARRE;AGRO;07400;PLATJA D'ALCUDIA;Baleares, illes
08820;C;AGRO;07198;CREU VERMELLA (SA);Baleares, illes
03261;CARRE;AGRO ROIG, DE L';07817;SANT JORDI DE SES SALINES;Baleares, illes
00631;VIA;AGRO, DE L';07589;CANYAMEL;Baleares, illes
00020;CAMI;AGUAIT, DE L';07559;PORT NOU, PORT VERD I POR;Baleares, illes
01117;CARRE;AGUILA;07400;PLATJA D'ALCUDIA;Baleares, illes
01740;CARRE;AGUILA;07769;SON MORELL;Baleares, illes
00070;C/;AGUILA;07609;BADIA BLAVA;Baleares, illes
00015;C;AGUILA;07015;GENOVA;Baleares, illes
00003;CARRE;AGUILA;07460;POLLENÇA;Baleares, illes
03134;CARRE;AGUILA;07817;SANT JORDI DE SES SALINES;Baleares, illes
03876;CARRE;AGUILA;07819;JESÚS;Baleares, illes
